data,indicador,valor,variacao_absoluta,variacao_percentual,media_movel_7,media_movel_30
2025-01-08,Dólar,6.1321,0.05800000000000072,0.954873973098902,6.152514285714285,6.079643333333333
2025-01-09,Dólar,6.0896,-0.042500000000000426,-0.6930741507803262,6.137842857142857,6.08933
2025-01-10,Dólar,6.0965,0.006899999999999906,0.11330793483972368,6.124157142857142,6.0982433333333335
2025-01-13,Dólar,6.1079,0.011400000000000077,0.18699253670138027,6.109771428571428,6.102270000000001
2025-01-14,Dólar,6.0671,-0.04079999999999995,-0.6679873606313169,6.097028571428571,6.102723333333333
2025-01-15,Dólar,6.0377,-0.02939999999999987,-0.48458077170311364,6.086428571428571,6.101866666666666
2025-01-16,Dólar,6.0322,-0.0055000000000005045,-0.0910942908723622,6.080442857142857,6.100583333333334
2025-01-17,Dólar,6.0609,0.028700000000000614,0.4757799807698859,6.070271428571428,6.100676666666667
2025-01-20,Dólar,6.0498,-0.011099999999999888,-0.183141117655794,6.064585714285714,6.10284
2025-01-21,Dólar,6.044,-0.0058000000000006935,-0.09587093788225864,6.057085714285714,6.10333
2025-01-22,Dólar,5.9674,-0.0766,-1.2673726009265418,6.037014285714285,6.100343333333333
2025-01-23,Dólar,5.9399,-0.027499999999999858,-0.46083721553775714,6.018842857142857,6.0965766666666665
2025-01-24,Dólar,5.8925,-0.047399999999999665,-0.7979932322092931,5.9981,6.091926666666667
2025-01-27,Dólar,5.9272,0.03469999999999995,0.5888841747984763,5.983099999999999,6.091473333333334
2025-01-28,Dólar,5.893,-0.03420000000000023,-0.5770009447968683,5.959114285714286,6.086573333333334
2025-01-29,Dólar,5.8596,-0.03339999999999943,-0.5667741388087455,5.9319428571428565,6.080196666666667
2025-01-30,Dólar,5.9006,0.04099999999999948,0.6997064646050877,5.911457142857143,6.071266666666667
2025-01-31,Dólar,5.8301,-0.07050000000000001,-1.1947937497881589,5.891842857142857,6.06019
2025-02-03,Dólar,5.8687,0.038599999999999746,0.6620812679027699,5.881671428571429,6.0496766666666675
2025-02-04,Dólar,5.7927,-0.07599999999999962,-1.295005708248842,5.867414285714285,6.040166666666667
2025-02-05,Dólar,5.7997,0.006999999999999673,0.1208417490979885,5.849200000000001,6.028116666666667
2025-02-06,Dólar,5.7856,-0.014100000000000001,-0.2431160232425844,5.833857142857143,6.015833333333333
2025-02-07,Dólar,5.7557,-0.029899999999999594,-0.5168003318584025,5.819014285714286,6.002169999999999
2025-02-10,Dólar,5.7808,0.025100000000000122,0.4360894417707595,5.801899999999999,5.988226666666666
2025-02-11,Dólar,5.7788,-0.0019999999999997797,-0.03459728757264635,5.794571428571429,5.974443333333334
2025-02-12,Dólar,5.7711,-0.007700000000000706,-0.13324565653770604,5.780628571428571,5.960403333333333
2025-02-13,Dólar,5.7788,0.007700000000000706,0.13342343747293484,5.778642857142858,5.9460766666666665
2025-02-14,Dólar,5.7283,-0.05050000000000043,-0.8738838513186242,5.768442857142857,5.93181
2025-02-17,Dólar,5.7105,-0.01780000000000026,-0.31073791526282646,5.757714285714285,5.91843
2025-02-18,Dólar,5.6979,-0.012599999999999945,-0.22064617809298692,5.7494571428571435,5.90589
2025-02-19,Dólar,5.7087,0.010800000000000587,0.1895435160322423,5.7391571428571435,5.891776666666667
2025-02-20,Dólar,5.7019,-0.006800000000000139,-0.11911643631650204,5.728171428571429,5.878853333333334
2025-02-21,Dólar,5.7027,0.0007999999999999119,0.014030410915655267,5.718400000000001,5.865726666666665
2025-02-24,Dólar,5.7258,0.023099999999999454,0.4050712820242941,5.7108285714285705,5.85299
2025-02-25,Dólar,5.7779,0.05210000000000026,0.909916518215792,5.7179142857142855,5.84335
2025-02-26,Dólar,5.7757,-0.002200000000000202,-0.038076117620589045,5.727228571428571,5.834616666666666
2025-02-27,Dólar,5.8228,0.047100000000000364,0.8154855688488061,5.745071428571428,5.827636666666666
2025-02-28,Dólar,5.8488,0.0259999999999998,0.4465205742941514,5.765085714285713,5.820566666666667
2025-03-05,Dólar,5.7914,-0.05739999999999945,-0.981397893585001,5.777871428571429,5.811953333333333
2025-03-06,Dólar,5.7489,-0.042500000000000426,-0.7338467382670966,5.784471428571429,5.802116666666667
2025-03-07,Dólar,5.7688,0.019899999999999807,0.34615317712953786,5.790614285714286,5.795496666666667
2025-03-10,Dólar,5.793,0.024200000000000443,0.4194979891831929,5.792771428571428,5.7905999999999995
2025-03-11,Dólar,5.8346,0.04159999999999986,0.7181080614534707,5.801185714285714,5.78867
2025-03-12,Dólar,5.8268,-0.007799999999999585,-0.13368525691563882,5.801757142857142,5.785323333333333
2025-03-13,Dólar,5.8131,-0.013700000000000045,-0.2351204777922722,5.796657142857143,5.782659999999999
2025-03-14,Dólar,5.7419,-0.07120000000000015,-1.2248198035471614,5.789585714285714,5.778736666666666
2025-03-17,Dólar,5.7082,-0.03370000000000051,-0.5869137393545776,5.783771428571429,5.7723233333333335
2025-03-18,Dólar,5.6852,-0.022999999999999687,-0.40292911951227417,5.771828571428571,5.767493333333333
2025-03-19,Dólar,5.6657,-0.01949999999999985,-0.34299584887075296,5.753642857142857,5.760726666666667
2025-03-20,Dólar,5.6628,-0.0029000000000003467,-0.05118520218155842,5.729100000000001,5.756396666666666
2025-03-21,Dólar,5.7241,0.06130000000000013,1.0825033552306351,5.714428571428572,5.753876666666667
2025-03-24,Dólar,5.7403,0.016200000000000436,0.28301392358625055,5.704028571428571,5.752366666666666
2025-03-25,Dólar,5.6992,-0.041100000000000136,-0.7159904534606243,5.697928571428571,5.750483333333333
2025-03-26,Dólar,5.7298,0.03059999999999974,0.5369174620999395,5.701014285714286,5.748783333333334
2025-03-27,Dólar,5.7474,0.017599999999999838,0.30716604419001037,5.7099,5.7477366666666665
2025-03-28,Dólar,5.766,0.018600000000000172,0.3236245954692629,5.724228571428571,5.747566666666667
2025-03-31,Dólar,5.7422,-0.0237999999999996,-0.41276448144293987,5.735571428571428,5.746346666666667
2025-04-01,Dólar,5.7051,-0.03710000000000058,-0.6460938316324882,5.732857142857142,5.745573333333334
2025-04-02,Dólar,5.6923,-0.012799999999999478,-0.22436065976055852,5.726,5.7449666666666666
2025-04-03,Dólar,5.6067,-0.08560000000000034,-1.5037858159267836,5.712785714285715,5.741926666666667
2025-04-04,Dólar,5.7777,0.17100000000000026,3.049922414254369,5.719628571428571,5.744226666666666
2025-04-07,Dólar,5.8877,0.10999999999999943,1.903871782889377,5.7396714285714285,5.750420000000001
2025-04-08,Dólar,5.9368,0.049100000000000144,0.8339419467703779,5.7640714285714285,5.7582233333333335
2025-04-09,Dólar,6.0605,0.12370000000000037,2.0836140681848914,5.809542857142857,5.76938
2025-04-10,Dólar,5.9115,-0.14900000000000002,-2.458543024502924,5.839028571428572,5.773833333333333
2025-04-11,Dólar,5.8737,-0.037799999999999834,-0.6394316163410241,5.864942857142857,5.777100000000001
2025-04-14,Dólar,5.8425,-0.031200000000000117,-0.5311813677920219,5.898628571428572,5.777756666666667
2025-04-15,Dólar,5.8707,0.028200000000000003,0.48267008985878324,5.911914285714286,5.778486666666667
2025-04-16,Dólar,5.8808,0.010099999999999554,0.1720408128502493,5.910928571428571,5.781466666666668
2025-04-17,Dólar,5.8559,-0.0248999999999997,-0.42341178071010344,5.8993714285714285,5.785033333333333
2025-04-22,Dólar,5.7496,-0.10630000000000006,-1.8152632387848144,5.854957142857144,5.784393333333333
2025-04-23,Dólar,5.688,-0.06160000000000032,-1.0713788785306821,5.823028571428572,5.780893333333334
2025-04-24,Dólar,5.6738,-0.014199999999999768,-0.24964838255977506,5.794471428571429,5.775533333333333
2025-04-25,Dólar,5.6846,0.010799999999999699,0.1903486199724913,5.771914285714286,5.770793333333333
2025-04-28,Dólar,5.6681,-0.016499999999999737,-0.2902578897371777,5.742971428571429,5.765960000000001
2025-04-29,Dólar,5.6467,-0.021399999999999864,-0.3775515604876434,5.709528571428571,5.762786666666667
2025-04-30,Dólar,5.6608,0.014100000000000001,0.24970336656808811,5.6816571428571425,5.761206666666666
2025-05-02,Dólar,5.6394,-0.021399999999999864,-0.3780384397964909,5.665914285714286,5.75968
2025-05-05,Dólar,5.652,0.012599999999999945,0.22342802425789898,5.660771428571429,5.759223333333334
2025-05-06,Dólar,5.721,0.06899999999999995,1.220806794055207,5.667514285714285,5.761163333333332
2025-05-07,Dólar,5.7375,0.016499999999999737,0.2884111169376036,5.675071428571429,5.76161
2025-05-08,Dólar,5.686,-0.05149999999999988,-0.8976034858387827,5.6776285714285715,5.7598
2025-05-09,Dólar,5.6511,-0.034900000000000375,-0.6137882518466475,5.678257142857143,5.758196666666667
